record_id,well_id,depth_m,mud_weight_ppg,rop_m_per_hr,rpm,wob_klbf
R006169,W141,790,10.19,19.8,133,13.89
R006170,W141,800,10.17,17.59,133.2,13.58
R006171,W141,810,10.26,17.61,125.8,11.71
R006172,W141,820,10.21,19.13,131.7,11.87
R006173,W141,830,10.28,18.59,131.4,14.46
R006174,W141,840,10.3,19.21,136,14.32
R006175,W141,850,10.27,18.92,128,13.95
R006176,W141,860,10.25,18.03,135.8,13.77
R006177,W141,870,10.32,18.88,124.9,13.36
R006178,W141,880,10.43,16.66,130.1,12.39
R006179,W141,890,10.3,16.21,133.9,14.35
R006180,W141,900,10.31,17.22,128.1,14.65
R006181,W141,910,10.44,18.49,137.1,15.31
R006182,W141,920,10.41,18.82,125.5,14.43
R006183,W141,930,10.43,16.41,134.8,13.12
R006184,W141,940,10.38,18.49,130.9,13.33
R006185,W141,950,10.53,15.64,124.9,14.2
R006186,W141,960,10.51,19.26,126.2,15.44
R006187,W141,970,10.46,16.49,133.4,13.86
R006188,W141,980,10.42,19.25,125.8,13.81
R006189,W141,990,10.54,18.72,129.3,15.26
R006190,W141,1000,10.53,18.38,125.3,13.55
R006191,W141,1010,10.5,15.75,126.7,14.08
R006192,W141,1020,10.49,15.15,135.6,15.3
R006193,W141,1030,10.55,16.31,133.3,15.31
R006194,W141,1040,10.63,17.84,129.5,15.13
R006195,W141,1050,10.58,17.21,135,14.03
R006196,W141,1060,10.58,16.66,134.4,16.55
R006197,W141,1070,10.56,16.66,132.1,14.36
R006198,W141,1080,10.66,16.05,123.5,14.06
R006199,W141,1090,10.73,17.26,123.6,14.69
R006200,W141,1100,10.71,17.38,126.4,14.58
R006201,W141,1110,10.66,16.48,130.8,15.44
R006202,W141,1120,10.7,18.86,123,14.91
R006203,W141,1130,10.66,16.41,134.3,14.68
R006204,W141,1140,10.65,15.99,121.9,15.07
R006205,W141,1150,10.7,15.96,127.9,14.99
R006206,W141,1160,10.71,18.66,132.1,17.29
R006207,W141,1170,10.7,15.58,128.5,16.89
R006208,W141,1180,10.83,16.31,122.8,16.47
R006209,W141,1190,10.79,18.16,123.2,16.48
R006210,W141,1200,10.84,15.4,125.2,17.16
R006211,W141,1210,10.83,15.97,131.9,16.28
R006212,W141,1220,10.84,15.74,132.5,16.85
R006213,W141,1230,10.79,16.91,121.3,17.16
R006214,W141,1240,10.87,15.09,124.2,16.62
R006215,W141,1250,10.92,17.83,122.4,16.69
R006216,W141,1260,10.85,18.07,124.9,16.12
R006217,W141,1270,10.89,17.48,120.3,18.12
R006218,W141,1280,10.91,15.18,125.9,15.82
R006219,W141,1290,10.96,14.63,122.1,17.52
R006220,W141,1300,11.02,17.52,125.7,15.99
R006221,W141,1310,10.89,15.2,122.5,18.44
R006222,W141,1320,10.91,17.21,131.2,16.44
R006223,W141,1330,10.91,16.27,125.9,18.08
R006224,W141,1340,10.98,16.95,131.1,15.69
R006225,W141,1350,11.04,15.58,129.2,16.42
R006226,W141,1360,11.08,16.26,130.4,16.68
R006227,W141,1370,10.99,16.74,122.2,18.8
R006228,W141,1380,11.13,17.26,128.7,16.09
R006229,W141,1390,11.13,17.13,121,17.66
R006230,W141,1400,11.04,14.97,123.9,16.76
R006231,W141,1410,11.13,15.22,124,18.44
R006232,W141,1420,11.07,15.62,121.4,18.46
R006233,W141,1430,11.17,17.86,118,17.75
R006234,W141,1440,11.17,14.28,120.3,17.77
R006235,W141,1450,11.15,14.66,126.8,16.8
R006236,W141,1460,11.14,16.44,123,17.62
R006237,W141,1470,11.14,14.28,126.1,17.83
R006238,W141,1480,11.18,15.19,119.6,19.05
R006239,W141,1490,11.19,15.22,125,19.02
R006240,W141,1500,11.25,14.36,120.8,19.23
R006241,W141,1510,11.28,15.7,119.6,18.3
R006242,W141,1520,11.23,15.43,125.3,18.97
R006243,W141,1530,11.2,15.35,119.8,20.01
R006244,W141,1540,11.24,15.59,129,19.73
R006245,W141,1550,11.27,15.58,126.3,18.42
R006246,W141,1560,11.31,14.16,116.9,17.8
R006247,W141,1570,11.28,16.31,128.1,20.38
R006248,W141,1580,11.31,14.19,121.3,19.35
R006249,W141,1590,11.35,17.39,122.4,18.57
R006250,W141,1600,11.38,13.73,117.8,18.53
R006251,W141,1610,11.33,16.09,120,18.6
R006252,W141,1620,11.39,16.18,119.7,20.27
R006253,W141,1630,11.42,13.75,124,19.31
R006254,W141,1640,11.49,14.5,115.4,19.06
R006255,W141,1650,11.51,16.11,125.8,20.21
R006256,W141,1660,11.45,14.81,124.1,19.55
R006257,W141,1670,11.5,15.98,119.9,20.71
R006258,W141,1680,11.52,15.07,117.7,21.24
R006259,W141,1690,11.52,15.32,126.4,21.09
R006260,W141,1700,11.47,16.81,122.8,21.19
R006261,W141,1710,11.49,14.97,113.9,20.52
R006262,W141,1720,11.58,16.24,124.1,20.18
R006263,W141,1730,11.52,17,121.3,21.11
R006264,W141,1740,11.51,16.53,118.9,19.2
R006265,W141,1750,11.57,16.7,113.8,21.41
R006266,W141,1760,11.57,14.69,123.9,19.7
R006267,W141,1770,11.59,15.09,119.5,19.36
R006268,W141,1780,11.68,15.41,116.5,19.2
R006269,W141,1790,11.57,14.37,122.8,19.59
R006270,W141,1800,11.71,13.47,126.4,19.75
R006271,W141,1810,11.7,15.76,119.9,20.8
R006272,W141,1820,11.67,15.98,116.9,20.2
R006273,W141,1830,11.66,14.25,126.1,20.45
R006274,W141,1840,11.74,16.7,118.1,21.85
R006275,W141,1850,11.78,14.53,118.8,22.49
R006276,W141,1860,11.68,15.81,125.3,21.59
R006277,W141,1870,11.7,16.48,116,20.09
R006278,W141,1880,11.82,16.42,112.1,20.93
R006279,W141,1890,11.72,16.09,123.3,21.9
R006280,W141,1900,11.85,15.55,120.3,22.87
R006281,W141,1910,11.79,15.27,112.9,20.13
R006282,W141,1920,11.81,16.08,112.9,22.85
R006283,W141,1930,11.81,14.56,117.1,22.51
R006284,W141,1940,11.92,14.34,114.7,20.38
R006285,W141,1950,11.92,14.7,119.6,21.9
R006286,W141,1960,11.91,12.92,112.8,23.12
R006287,W141,1970,11.87,13.1,118.4,21.44
R006288,W141,1980,11.84,13.75,115.3,22.9
R006289,W141,1990,11.88,14.5,122.5,23
R006290,W141,2000,11.9,16.22,116.6,23.28
R006291,W141,2010,11.78,16.6,113.9,22.74
R006292,W141,2020,11.79,16.77,122.5,21.93
R006293,W141,2030,11.71,17.88,118.6,20.61
R006294,W141,2040,11.73,16.33,120.8,20.33
R006295,W141,2050,11.76,19.01,119.3,22.42
R006296,W141,2060,11.89,16.98,119.4,21.3
R006297,W141,2070,11.85,16.98,121,22.2
R006298,W141,2080,11.89,15.32,122.3,20.41
R006299,W141,2090,11.92,16.97,123,21.35
R006300,W141,2100,11.82,16.71,118.1,21.69
R006301,W141,2110,11.85,17.64,113.8,23.36
R006302,W141,2120,11.86,17.55,114.4,23.26
R006303,W141,2130,11.91,16.46,114.9,20.71
R006304,W141,2140,11.9,17.37,120.6,23.41
R006305,W141,2150,11.92,15.94,117.7,22.58
R006306,W141,2160,12.01,17.66,112.3,23.4
R006307,W141,2170,12.06,17.89,120.5,21.91
R006308,W141,2180,11.96,15.42,114.9,23
R006309,W141,2190,11.96,15.9,115.5,22.21
R006310,W141,2200,12.1,14.82,122.8,23.87
R006311,W141,2210,12.02,15.88,111.5,24.2
R006312,W141,2220,12.02,17.27,121.4,22.05
R006313,W141,2230,12.03,17.34,120.9,23.89
R006314,W141,2240,12.14,16.14,116.7,23.22
R006315,W141,2250,12.11,16.11,113.6,23.31
R006316,W141,2260,12.17,18.03,120.9,22.14
R006317,W141,2270,12.14,18.18,116,22.44
R006318,W141,2280,12.14,14.75,116.9,22.48
R006319,W141,2290,12.16,16.44,118.7,24.26
R006320,W141,2300,12.12,16.67,117.3,23.12
R006321,W141,2310,12.12,17.75,119.7,23.48
R006322,W141,2320,12.14,16.11,118.7,25.03
R006323,W141,2330,12.2,14.59,120.6,24.19
R006324,W141,2340,12.28,15.53,116.8,22.43
R006325,W141,2350,12.17,16.06,121.2,22.56
R006326,W141,2360,12.2,17.12,118.5,24.28
R006327,W141,2370,12.31,17.85,119.9,24.07
R006328,W141,2380,12.26,14.68,120.2,22.75
R006329,W141,2390,12.24,15.75,114.1,24.85
R006330,W141,2400,12.28,15.11,109,24.74
R006331,W141,2410,12.37,14.25,110.7,23.02
R006332,W141,2420,12.4,15.65,108.6,24.43
R006333,W141,2430,12.31,17.71,118.4,25.78
R006334,W141,2440,12.29,14.4,114,24.08
R006335,W141,2450,12.3,15.56,107,24.2
R006336,W141,2460,12.43,14.26,117.1,25.75
R006337,W141,2470,12.36,14.92,119,25.07
R006338,W141,2480,12.47,17.44,112.2,23.9
R006339,W141,2490,12.51,17.01,112,25.41
R006340,W141,2500,12.39,17.18,109.6,25.74
R006341,W141,2510,12.43,16.35,118.6,26.38
R006342,W141,2520,12.54,16.84,108.8,24.96
R006343,W141,2530,12.52,15.84,105.7,23.86
R006344,W141,2540,12.55,14.04,119.1,24.44
R006345,W141,2550,12.5,15.38,118.6,24.39
R006346,W141,2560,12.56,15.77,115.7,25.31
R006347,W141,2570,12.61,17.33,113.3,25.41
R006348,W141,2580,12.55,13.89,110.9,25.54
R006349,W141,2590,12.53,15.24,113.3,25.54
R006350,W141,2600,12.63,16.71,113.5,25.96
R006351,W141,2610,12.67,16.29,106.8,27.05
R006352,W141,2620,12.58,16.02,117.3,25.02
R006353,W141,2630,12.65,16.15,107.2,26.3
R006354,W141,2640,12.66,13.74,108,25.04
R006355,W141,2650,12.66,14.22,104.8,27.14
R006356,W141,2660,12.64,14.41,106.8,27.49
R006357,W141,2670,12.75,13.66,112.5,24.89
R006358,W141,2680,12.72,16.96,114.2,27.1
R006359,W141,2690,12.72,13.94,105.8,25.28
R006360,W141,2700,12.8,16.12,104.9,26.95
R006361,W141,2710,12.81,16.21,110,27.1
R006362,W141,2720,12.74,14.54,105.5,26.4
R006363,W141,2730,12.74,15.53,116,27.22
R006364,W141,2740,12.85,13.21,107.2,27.86
R006365,W141,2750,12.82,16.33,106.9,25.93
R006366,W141,2760,12.79,16.59,112.6,25.5
R006367,W141,2770,12.81,14.83,115.8,28.46
R006368,W141,2780,12.84,14.82,115.2,26.59
R006369,W141,2790,12.79,14.37,105.3,27.22
R006370,W141,2800,12.83,14.84,109.4,27.65
R006371,W141,2810,12.96,16.32,104.8,26.16
R006372,W141,2820,12.87,13.15,114,28.81
R006373,W141,2830,12.99,15.14,108.8,26.92
R006374,W141,2840,12.97,14.88,107.8,27.98
R006375,W141,2850,12.87,16.05,102.8,28.29
R006376,W142,10,9.07,33.86,140.7,5.65
R006377,W142,20,8.98,29.92,140.4,5.02
R006378,W142,30,9.09,34.75,140.2,4.81
R006379,W142,40,9.04,37.27,140.6,4.84
R006380,W142,50,9.07,33.51,150.1,4.88
R006381,W142,60,9.07,30.06,138.6,5.36
R006382,W142,70,9.13,30.9,151.5,4.12
R006383,W142,80,9.09,36.62,139.1,4.32
R006384,W142,90,9.06,33.34,151.6,5.08
R006385,W142,100,9.2,37.33,150,5.87
R006386,W142,110,9.23,32.38,140.2,5.28
R006387,W142,120,9.17,36.64,143.4,4.45
R006388,W142,130,9.13,33.86,138.1,5.97
R006389,W142,140,9.26,31.39,144,7.12
R006390,W142,150,9.27,34.14,139.9,7.49
R006391,W142,160,9.24,36.11,146.9,7.54
R006392,W142,170,9.24,36.33,139.5,5.74
R006393,W142,180,9.21,29.55,150.2,4.94
R006394,W142,190,9.26,32.34,150.4,6.03
R006395,W142,200,9.25,34.12,150.1,7.88
R006396,W142,210,9.28,30.27,148.1,7.07
R006397,W142,220,9.25,36.47,143.3,7.92
R006398,W142,230,9.38,30.66,141.9,7.58
R006399,W142,240,9.33,32.34,145.4,6.96
R006400,W142,250,9.42,35.21,136.1,7.64
R006401,W142,260,9.35,35.98,137.9,6.22
R006402,W142,270,9.4,36.14,136.3,6.33
R006403,W142,280,9.48,30.9,140.3,6.76
R006404,W142,290,9.46,35.73,138.7,8.31
R006405,W142,300,9.42,36.25,140.3,6.67
R006406,W142,310,9.42,30.67,142.9,6.89
R006407,W142,320,9.46,33.08,144.1,8.02
R006408,W142,330,9.48,32.26,143.8,8.05
R006409,W142,340,9.55,31.62,142.9,6.63
R006410,W142,350,9.43,32.58,138.1,8.96
R006411,W142,360,9.46,32.92,146.2,8.8
R006412,W142,370,9.58,34,143.7,6.34
R006413,W142,380,9.52,30.47,148.1,8.2
R006414,W142,390,9.59,35.8,145.1,9.46
R006415,W142,400,9.49,31.84,143.8,8.96
R006416,W142,410,9.66,33.58,145.8,9.15
R006417,W142,420,9.56,34.21,143.6,7.34
R006418,W142,430,9.6,33.94,138.5,7.51
R006419,W142,440,9.58,35.08,138.2,7.5
R006420,W142,450,9.64,28.31,133.5,9.82
R006421,W142,460,9.59,29.55,141.1,7.25
R006422,W142,470,9.73,34.79,139.5,9.01
R006423,W142,480,9.69,29.64,145.1,10.15
R006424,W142,490,9.67,29.72,136.6,7.75
R006425,W142,500,9.64,30.11,134,8.53
R006426,W142,510,9.7,30.78,139.8,7.96
R006427,W142,520,9.73,32.31,135.8,9.13
R006428,W142,530,9.72,32.17,144,10.02
R006429,W142,540,9.84,33.82,134.8,8.98
R006430,W142,550,9.73,23.67,139.8,9.26
R006431,W142,560,9.62,19.9,132.8,10.78
R006432,W142,570,9.66,22.48,131.3,11.48
R006433,W142,580,9.79,19.9,143.5,11.15
R006434,W142,590,9.76,22.54,131.8,9.88
R006435,W142,600,9.82,20.98,131.1,11.16
R006436,W142,610,9.73,21.08,133.4,9.36
R006437,W142,620,9.75,20.87,138.8,9.32
R006438,W142,630,9.76,21.83,129.9,10.6
R006439,W142,640,9.74,20.04,136.7,9.65
R006440,W142,650,9.89,20.39,130.9,10.19
R006441,W142,660,9.8,20.43,136.5,12.26
R006442,W142,670,9.92,22.58,131.7,10.54
R006443,W142,680,9.94,21.14,135.7,10.05
R006444,W142,690,9.88,22.1,139.1,9.78
R006445,W142,700,9.94,23.25,140.4,12.53
R006446,W142,710,9.91,22.01,130.3,10.4
R006447,W142,720,9.87,22.47,130.6,12.4
R006448,W142,730,9.93,22.13,133.5,11.92
R006449,W142,740,9.94,19.08,138.3,11.23
R006450,W142,750,10,23.77,135.4,11.49
R006451,W142,760,9.93,23.34,132.7,12.07
R006452,W142,770,9.97,24,133.5,12.91
R006453,W142,780,10.05,23.13,139.1,13.39
R006454,W142,790,9.98,22.95,129.8,12.82
R006455,W142,800,9.97,20.88,140.1,11.96
R006456,W142,810,10.03,23.47,131.6,11.89
R006457,W142,820,9.99,19.71,136,11.47
R006458,W142,830,10.09,20.61,136.7,13.41
R006459,W142,840,10.04,22.47,139.9,13.34
R006460,W142,850,10.08,22.39,130.4,13.72
R006461,W142,860,10.14,21.48,133,13.79
R006462,W142,870,10.21,19.1,126.8,12.99
R006463,W142,880,10.17,20.91,135.4,12.29
R006464,W142,890,10.09,20.88,138.9,11.38
R006465,W142,900,10.1,21.56,131.7,12.13
R006466,W142,910,10.2,22.55,130.5,13.39
R006467,W142,920,10.27,18.64,136.2,11.64
R006468,W142,930,10.18,22.93,135.3,13.07
R006469,W142,940,10.21,22.71,128.6,13.58
R006470,W142,950,10.31,22.09,134.6,14.45
R006471,W142,960,10.27,22.57,134.3,12.36
R006472,W142,970,10.2,22.26,125.8,14.66
R006473,W142,980,10.27,22.23,136.6,12.02
R006474,W142,990,10.26,20.63,128.2,12.73
R006475,W142,1000,10.33,19.01,134.7,15.03
R006476,W142,1010,10.4,18.77,130.5,14.48
R006477,W142,1020,10.27,21.88,124.3,14.74
R006478,W142,1030,10.35,22.58,129.9,12.7
R006479,W142,1040,10.33,18.9,134.9,15.17
R006480,W142,1050,10.4,21.72,136,14.07
R006481,W142,1060,10.39,19.72,125,15.01
R006482,W142,1070,10.38,22.56,134.1,14.07
R006483,W142,1080,10.41,20.74,133.1,14.06
R006484,W142,1090,10.51,18.61,129.1,15.05
R006485,W142,1100,10.46,22.3,124.7,13.83
R006486,W142,1110,10.56,20.9,136.6,15.5
R006487,W142,1120,10.51,22.22,132.8,14.93
R006488,W142,1130,10.56,20.58,127.7,15.95
R006489,W142,1140,10.51,18.86,133,14.15
R006490,W142,1150,10.57,22.62,126.7,14.04
R006491,W142,1160,10.5,18.11,135.4,14.78
R006492,W142,1170,10.5,21.29,131.9,14.39
R006493,W142,1180,10.65,21.1,128.3,16.24
R006494,W142,1190,10.56,18.53,130.8,13.89
R006495,W142,1200,10.54,21.32,125.4,14.52
R006496,W142,1210,10.64,19.95,131.6,16.64
R006497,W142,1220,10.69,19.23,133.8,13.87
R006498,W142,1230,10.58,20.91,129.1,16
R006499,W142,1240,10.71,17.57,132.2,14.63
R006500,W142,1250,10.62,19.78,129.4,15.67
R006501,W142,1260,10.69,20.95,127.6,16.4
R006502,W142,1270,10.78,21.86,124.9,14.42
R006503,W142,1280,10.68,19.55,122.4,16.76
R006504,W142,1290,10.76,20.24,127.9,15.81
R006505,W142,1300,10.71,21.16,127.5,15.19
R006506,W142,1310,10.72,22,131.4,16.94
R006507,W142,1320,10.85,21.81,122.1,15.5
R006508,W142,1330,10.78,21.88,122.3,14.91
R006509,W142,1340,10.87,19.88,130,14.79
R006510,W142,1350,10.8,18.01,125.8,15.1
R006511,W142,1360,10.8,17.91,125.4,15.96
R006512,W142,1370,10.87,18.02,127.9,17.44
R006513,W142,1380,10.79,19.27,122.4,16.07
R006514,W142,1390,10.95,21.46,119.8,17.32
R006515,W142,1400,10.93,18.36,130.1,15.26
R006516,W142,1410,10.88,21.19,126.3,17.76
R006517,W142,1420,10.89,19.56,122.1,17.73
R006518,W142,1430,10.92,17.02,127.4,17.86
R006519,W142,1440,10.95,19.9,121.6,17.49
R006520,W142,1450,11.01,19.88,126.4,17.93
R006521,W142,1460,10.91,20.01,123.3,16.93
R006522,W142,1470,10.94,18.75,131.4,18.13
R006523,W142,1480,11.05,17.22,128.7,16.44
R006524,W142,1490,11,19.14,121.7,18.56
R006525,W142,1500,11.03,20.75,123.7,15.94
R006526,W142,1510,11.1,18.94,118.9,18.11
R006527,W142,1520,11.09,17.41,130.8,17.06
R006528,W142,1530,11.15,18.2,123.5,16.49
R006529,W142,1540,11.09,17.9,124.5,17.8
R006530,W142,1550,11.06,18.43,127.5,17.91
R006531,W142,1560,11.11,17.39,121.3,17.15
R006532,W142,1570,11.09,18.18,130.6,17.17
R006533,W142,1580,11.07,16.66,129.8,18.53
R006534,W142,1590,11.11,18.61,117.9,19.11
R006535,W142,1600,11.15,20.17,126,18.54
R006536,W142,1610,11.2,18.58,128.7,19.18
R006537,W142,1620,11.27,17.09,120.1,19.64
R006538,W142,1630,11.26,17.48,130.1,19.38
R006539,W142,1640,11.22,19.53,125.7,18.84
R006540,W142,1650,11.2,19.9,122.2,18.67
R006541,W142,1660,11.2,20.54,130,17.17
R006542,W142,1670,11.22,16.76,125.8,17.5
R006543,W142,1680,11.26,19.07,120.3,19.21
R006544,W142,1690,11.24,18.93,116.2,17.7
R006545,W142,1700,11.39,19.39,121,19.63
R006546,W142,1710,11.32,18.7,123.2,17.93
R006547,W142,1720,11.4,16.78,125.3,19.5
R006548,W142,1730,11.36,16.24,121,18.47
R006549,W142,1740,11.4,18.32,122.2,18.77
R006550,W142,1750,11.37,16.48,116.2,19.11
R006551,W142,1760,11.41,19.93,127.4,19.59
R006552,W142,1770,11.41,18.95,115.6,19.83
R006553,W142,1780,11.5,17.43,119.8,19.65
R006554,W142,1790,11.45,18.95,124.6,20.16
R006555,W142,1800,11.42,16.06,125.6,18.55
R006556,W142,1810,11.45,19,123.6,20.08
R006557,W142,1820,11.41,19.98,116.6,21.05
R006558,W142,1830,11.48,16.54,127.6,21.27
R006559,W142,1840,11.67,14.65,112.2,20.64
R006560,W142,1850,11.75,13.74,113.7,20.88
R006561,W142,1860,11.7,15.69,118.4,21.05
R006562,W142,1870,11.75,14.23,118.4,20.81
R006563,W142,1880,11.75,15.82,122.6,21.64
R006564,W142,1890,11.77,15.72,123,21.43
R006565,W142,1900,11.77,14.03,119.5,20.72
R006566,W142,1910,11.86,14.14,116.4,21.91
R006567,W142,1920,11.87,15.39,111,21.96
R006568,W142,1930,11.8,14.38,119.2,21.85
R006569,W142,1940,11.8,14.24,119,21.24
R006570,W142,1950,11.85,13.74,119.5,21.21
R006571,W142,1960,11.89,12.98,123.8,22.01
R006572,W142,1970,11.83,12.93,113.1,21.72
R006573,W142,1980,11.96,16.14,122.5,23.01
R006574,W142,1990,11.97,14.21,118.6,23.57
R006575,W142,2000,12.01,15.99,116.6,22.17
R006576,W142,2010,11.89,13.56,118.2,21.33
R006577,W142,2020,11.93,13.84,117.1,23.72
R006578,W142,2030,11.98,15.11,119.8,21.59
R006579,W142,2040,12.07,14.4,120.3,22.51
R006580,W142,2050,12.08,12.97,122.6,21.9
R006581,W142,2060,11.98,16.05,119.8,23.58
R006582,W142,2070,12.06,13.55,111.9,23.36
R006583,W142,2080,12.01,13.46,110.1,23.68
R006584,W142,2090,12.14,12.77,108.9,22.49
R006585,W142,2100,12.01,14.55,113.7,23.83
R006586,W142,2110,12.15,12.99,119.2,21.74
R006587,W142,2120,12.05,12.96,116.7,23.81
R006588,W142,2130,12.1,14.64,109.3,24.5
R006589,W142,2140,12.19,13.79,112.8,24.69
R006590,W142,2150,12.11,14.79,111.5,24.42
R006591,W142,2160,12.21,15.37,118.7,24.29
R006592,W142,2170,12.16,12.74,118.6,22.09
R006593,W142,2180,12.17,12.55,117.1,22.18
R006594,W142,2190,12.29,13.52,115,24.56
R006595,W142,2200,12.23,12.49,113.1,24.86
R006596,W142,2210,12.3,14.5,116.9,23.72
R006597,W142,2220,12.33,13.45,108.7,22.69
R006598,W142,2230,12.2,14.68,113.7,25.04
R006599,W142,2240,12.21,13.33,119.4,22.91
R006600,W142,2250,12.36,13.2,107.1,25.2
R006601,W142,2260,12.27,15.12,112.4,25.54
R006602,W142,2270,12.26,14.54,114.2,23.33
R006603,W142,2280,12.41,13.8,115.6,23.59
R006604,W142,2290,12.38,12.47,110.8,23.78
R006605,W142,2300,12.31,12.26,114.7,23.81
R006606,W142,2310,12.42,14.72,115.9,24.42
R006607,W142,2320,12.38,12.56,118,23.81
R006608,W142,2330,12.42,14.14,114.2,24.45
R006609,W142,2340,12.41,14.8,110.7,26.23
R006610,W142,2350,12.46,14.05,118.9,26.02
R006611,W142,2360,12.52,14.96,115.1,25.01
R006612,W142,2370,12.51,14.48,108.5,24.09
R006613,W142,2380,12.53,12.02,111.9,25.63
R006614,W142,2390,12.52,13.11,108.6,25.6
R006615,W142,2400,12.59,13.26,111.7,24.74
R006616,W142,2410,12.48,13.8,105.7,25.6
R006617,W142,2420,12.54,12.79,110.8,24.33
R006618,W142,2430,12.54,14,109.8,25.16
R006619,W142,2440,12.52,14.66,105.5,27.01
R006620,W142,2450,12.65,14.79,116.9,25.86
R006621,W142,2460,12.58,14.28,117.3,25.95
R006622,W142,2470,12.61,12.75,104.8,26.35
R006623,W142,2480,12.6,13.93,110.6,25.13
R006624,W142,2490,12.59,12.04,111.9,25.32
R006625,W142,2500,12.61,12.18,105.5,24.97
R006626,W142,2510,12.61,13.26,106.7,27.38
R006627,W142,2520,12.61,12.39,116.8,25.58
R006628,W142,2530,12.68,14.52,113.2,27.07
R006629,W142,2540,12.77,12.24,109.1,25.87
R006630,W142,2550,12.67,12.76,116.3,27.61
R006631,W142,2560,12.7,13.99,105.5,26.68
R006632,W142,2570,12.87,10,104.9,28.58
R006633,W142,2580,12.92,8.03,102.4,28.67
R006634,W142,2590,12.98,9.02,106.5,30.22
R006635,W142,2600,12.88,9.9,100,30.48
R006636,W142,2610,12.91,9.95,101.3,28.96
R006637,W142,2620,13.02,9.88,102.8,29.24
R006638,W142,2630,12.99,8.04,94.7,28.66
R006639,W142,2640,13.01,9.52,96.9,31.42
R006640,W142,2650,12.96,9.01,101.5,29.49
R006641,W142,2660,13.1,8.8,103,28.97
R006642,W142,2670,12.98,8.83,92.1,29.4
R006643,W142,2680,13.12,9.33,99.5,29.62
R006644,W142,2690,13.07,8.4,105,29.2
R006645,W142,2700,13.1,9.15,104.9,30.65
R006646,W142,2710,13.13,7.91,103.7,30.7
R006647,W142,2720,13.05,7.91,94.8,30.88
R006648,W142,2730,13.13,9.65,102.1,29.53
R006649,W142,2740,13.07,8.03,91.5,32.01
R006650,W142,2750,13.19,9.65,91.4,30.29
R006651,W142,2760,13.18,9.32,98.5,30.16
R006652,W142,2770,13.17,9.02,93.9,31.17
R006653,W142,2780,13.23,8.57,100.3,31.06
R006654,W142,2790,13.15,9.02,103.8,30.7
R006655,W142,2800,13.27,8.78,97.6,30.44
R006656,W142,2810,13.32,7.7,100.1,30.54
R006657,W142,2820,13.23,8.51,99.3,31.64
R006658,W142,2830,13.21,8.35,91.8,31.21
R006659,W142,2840,13.21,7.73,100.8,31.4
R006660,W142,2850,13.26,7.9,102.4,30.92
R006661,W142,2860,13.33,8.76,100.9,31.44
R006662,W142,2870,13.27,8.36,90,32.42
R006663,W142,2880,13.31,9.02,99.2,30.57
R006664,W142,2890,13.34,7.71,94.7,32.16
R006665,W142,2900,13.41,7.44,93.6,32.34
R006666,W142,2910,13.43,8.85,100.5,30.99
R006667,W142,2920,13.35,8.55,100.2,32.21
R006668,W142,2930,13.34,8.98,96.3,31.28
R006669,W142,2940,13.5,8.6,91.7,30.98
R006670,W142,2950,13.41,7.52,98.1,31.62
R006671,W142,2960,13.47,8.05,97.4,32.27
R006672,W142,2970,13.47,9.08,98.7,31.34
R006673,W142,2980,13.48,8.28,91.1,33.49
R006674,W142,2990,13.56,7.64,101.3,31.7
R006675,W142,3000,13.55,7.42,94.1,31.37
R006676,W142,3010,13.45,8.72,93,34.28
R006677,W142,3020,13.5,8.19,95.4,32.14
R006678,W142,3030,13.51,7.23,100.5,32.49
R006679,W142,3040,13.61,7.81,89.6,33.84
R006680,W142,3050,13.54,8.64,98.9,33.94
R006681,W142,3060,13.57,7.79,87.3,32.78
R006682,W142,3070,13.55,8.84,89.1,32.61
R006683,W142,3080,13.56,7.56,95.3,34.17
R006684,W142,3090,13.68,7.32,99,33.21
R006685,W142,3100,13.67,8.06,92.6,32.9
R006686,W142,3110,13.62,8.27,93.6,34.01
R006687,W142,3120,13.74,8.11,99.9,33.62
R006688,W143,10,8.88,18.99,143.3,8.37
R006689,W143,20,8.94,19.66,141.8,6.66
R006690,W143,30,8.97,17.23,139.3,9.49
R006691,W143,40,8.95,19.69,129.6,8
R006692,W143,50,8.92,18.2,133.1,7.43
R006693,W143,60,9,19.24,135.3,9.38
R006694,W143,70,8.88,17.01,141.7,7.81
R006695,W143,80,9.02,18.35,136.4,7.27
R006696,W143,90,8.95,16.42,135.2,9.45
R006697,W143,100,9.05,19.49,135.6,7.57
R006698,W143,110,9.05,19.04,134.3,10.25
R006699,W143,120,9.07,15.77,131.3,9.77
R006700,W143,130,8.97,16.53,135.1,9
R006701,W143,140,9.05,19.02,133,9.65
R006702,W143,150,9.04,17.53,133.3,9.72
R006703,W143,160,9.11,15.96,135.2,8.23
R006704,W143,170,9.14,16.9,136.2,10.71
R006705,W143,180,9.03,16.25,128.5,8.79
R006706,W143,190,9.05,15.98,134.9,9.71
R006707,W143,200,9.17,17.13,134.3,10.15
R006708,W143,210,9.1,16.42,136.1,8.41
R006709,W143,220,9.18,19.1,133.5,9.72
R006710,W143,230,9.23,15.38,136.8,8.76
R006711,W143,240,9.19,18.46,128.3,11.19
R006712,W143,250,9.21,16.24,140.4,9.07
R006713,W143,260,9.23,15.52,135.9,9.17
R006714,W143,270,9.25,18.89,128.9,10.45
R006715,W143,280,9.17,16.93,131.6,11.41
